type	label	system	variant	encoded_bytes	decoded_bytes	download_ms	decompress_ms	save_ms	verify_ms	total_ms	wire_mbps	decoded_mbps	etag	content_encoding	cf_cache_status	result
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-04	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_copy	ms=1848	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-04	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_sync	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-04	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_rename	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-04	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_parent_sync	ms=6	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-04	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=state	ms=17	bytes=1010	result=bench-ok	detail=save_strategy=staged path=/media/fat/mister-magik/assets/.screenshot-media-state.json.bench-4908-1782331225273
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-04	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=cleanup	ms=66	bytes=0	result=bench-ok	detail=save_strategy=staged removed=3
screenshot_download_bench_tsv	STREAM-STAGED-NEOGEO-20260624-04	neogeo	identity	24283092	24283092	5210	0	1939	1138	8292	37.29	23.43	"9850b1a4046515e4f0f5130994cd4f49"	identity	HIT	bench-ok
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-05	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_copy	ms=1789	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-05	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_sync	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-05	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_rename	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-05	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_parent_sync	ms=6	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-05	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=state	ms=19	bytes=1010	result=bench-ok	detail=save_strategy=staged path=/media/fat/mister-magik/assets/.screenshot-media-state.json.bench-4908-1782331233567
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-05	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=cleanup	ms=67	bytes=0	result=bench-ok	detail=save_strategy=staged removed=3
screenshot_download_bench_tsv	STREAM-STAGED-NEOGEO-20260624-05	neogeo	identity	24283092	24283092	5248	0	1884	1132	8266	37.02	23.50	"9850b1a4046515e4f0f5130994cd4f49"	identity	HIT	bench-ok
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-06	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_copy	ms=1762	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-06	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_sync	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-06	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_rename	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-06	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_parent_sync	ms=6	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-06	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=state	ms=11	bytes=1010	result=bench-ok	detail=save_strategy=staged path=/media/fat/mister-magik/assets/.screenshot-media-state.json.bench-4908-1782331241834
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-06	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=cleanup	ms=66	bytes=0	result=bench-ok	detail=save_strategy=staged removed=3
screenshot_download_bench_tsv	STREAM-STAGED-NEOGEO-20260624-06	neogeo	identity	24283092	24283092	5246	0	1848	1113	8210	37.03	23.66	"9850b1a4046515e4f0f5130994cd4f49"	identity	HIT	bench-ok
